[2024-09-02 17:00:17] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:00:41] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:00:47] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:01:14] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:01:52] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:02:04] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:02:40] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:02:58] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:03:27] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:03:40] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/index.html | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/index.html | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:03:52] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:04:05] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:04:22] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/index.html | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/index.html | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:05:17] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

[2024-09-02 17:05:25] IP: ::1 | User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Referer: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Request URI: https://localhost/trabalhoamigo.com.br/src/views/contratante/CriarConta/ | Accept-Language: pt-BR,pt;q=0.9,en-US;q=0.8,en;q=0.7 | Accept-Encoding: gzip, deflate, br, zstd | Accept-Charset: N/A | Browser Info: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 | Request Method: GET | Server Software: Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30 | Server Name: localhost 

